Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	2/908	2.978813e-01	3.066425e-01	0	0	1.913506e+00	2.317371e+00	STAT1;IRF1
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	1/296	3.009699e-01	3.092156e-01	0	0	2.900663e+00	3.482957e+00	IRF1
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	3.060636e-01	3.138348e-01	0	0	2.841976e+00	3.364793e+00	HLA-E
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	1/314	3.161446e-01	3.235398e-01	0	0	2.731352e+00	3.145303e+00	PSME1
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	1/320	3.211323e-01	3.280047e-01	0	0	2.679160e+00	3.043264e+00	IRF9
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	1/350	3.455523e-01	3.522621e-01	0	0	2.445123e+00	2.598215e+00	PRAP1
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	3.487440e-01	3.548267e-01	0	0	2.416923e+00	2.546028e+00	PSME1
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	1/379	3.683566e-01	3.740565e-01	0	0	2.254198e+00	2.251276e+00	IRF1
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	1/437	4.117019e-01	4.172654e-01	0	0	1.948544e+00	1.729247e+00	ARHGDIB
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	2/1183	4.193602e-01	4.242083e-01	0	0	1.446771e+00	1.257280e+00	STAT1;IRF1
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	1/464	4.308934e-01	4.350366e-01	0	0	1.832379e+00	1.542670e+00	IRF1
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	1/525	4.720678e-01	4.756921e-01	0	0	1.614006e+00	1.211526e+00	PSME1
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	1/546	4.855701e-01	4.880640e-01	0	0	1.550140e+00	1.119870e+00	CCL5
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/547	4.862047e-01	4.880640e-01	0	0	1.547221e+00	1.115740e+00	IRF1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	3/2244	5.148293e-01	5.158118e-01	0	0	1.130554e+00	7.505972e-01	STAT1;IRF1;IRF9
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	1/625	5.334606e-01	5.334606e-01	0	0	1.348384e+00	8.472839e-01	CCL5
